"player","player_image_url","nation","specific_position","primary_position","secondary_position","squad","age","born","90s_played","minutes_played","tackles","tackles_won","dribblers_tackled","dribblers_challenged","percent_of_dribblers_successfully_tackled","unsuccessful_dribble_challenges","blocks","shots_blocked","passes_blocked","interceptions","tkl_plus_int","clearances","errors","aerials_won","aerials_lost","won_percent","passes_att","passes_cmp","pass_cmp_percent","gross_weekly_wages_usd","gross_yearly_wages_usd","team_possession_percentage","tackles_per90","tackles_won_per90","dribblers_tackled_per90","dribblers_challenged_per90","unsuccessful_dribble_challenges_per90","blocks_per90","shots_blocked_per90","passes_blocked_per90","interceptions_per90","tkl_plus_int_per90","clearances_per90","errors_per90","aerials_won_per90","aerials_lost_per90","passes_att_per90","passes_cmp_per90","won_percent_per90","tackles_per90_adj","tackles_won_per90_adj","dribblers_tackled_per90_adj","dribblers_challenged_per90_adj","unsuccessful_dribble_challenges_per90_adj","blocks_per90_adj","shots_blocked_per90_adj","passes_blocked_per90_adj","interceptions_per90_adj","tkl_plus_int_per90_adj","clearances_per90_adj","errors_per90_adj","aerials_won_per90_adj","aerials_lost_per90_adj","passes_att_per90_adj","passes_cmp_per90_adj","won_percent_per90_adj","tackles_per90_adj_zscore","tackles_won_per90_adj_zscore","dribblers_tackled_per90_adj_zscore","dribblers_challenged_per90_adj_zscore","unsuccessful_dribble_challenges_per90_adj_zscore","blocks_per90_adj_zscore","shots_blocked_per90_adj_zscore","passes_blocked_per90_adj_zscore","interceptions_per90_adj_zscore","tkl_plus_int_per90_adj_zscore","clearances_per90_adj_zscore","errors_per90_adj_zscore","aerials_won_per90_adj_zscore","aerials_lost_per90_adj_zscore","passes_att_per90_adj_zscore","passes_cmp_per90_adj_zscore","won_percent_per90_adj_zscore","percent_of_dribblers_successfully_tackled_zscore","pass_cmp_percent_zscore","won_percent_zscore","inverted_unsuccessful_dribble_challenges_per90_adj_zscore","inverted_aerials_lost_per90_adj_zscore","inverted_errors_per90_adj_zscore","composite_zscore","weighted_sum","value_score","weighted_value_score","tackles_per90_adj_percentile","tackles_won_per90_adj_percentile","dribblers_tackled_per90_adj_percentile","blocks_per90_adj_percentile","shots_blocked_per90_adj_percentile","passes_blocked_per90_adj_percentile","interceptions_per90_adj_percentile","clearances_per90_adj_percentile","percent_of_dribblers_successfully_tackled_percentile","pass_cmp_percent_percentile","won_percent_percentile"
"Francesco Acerbi","https://images.fotmob.com/image_resources/playerimages/73024.png","ITA","D (CL)","DF","-","Inter",35,1988,26.5,2385,22,13,11,14,78.6,3,20,13,7,32,54,77,1,70,37,65.4,1781,1615,90.7,55066,2863400,57.11,0.830188679245283,0.490566037735849,0.415094339622642,0.528301886792453,0.113207547169811,0.754716981132076,0.490566037735849,0.264150943396226,1.20754716981132,2.0377358490566,2.90566037735849,0.0377358490566038,2.64150943396226,1.39622641509434,67.2075471698113,60.9433962264151,2.46792452830189,0.967811470325581,0.571888596101479,0.48390573516279,0.615880026570824,0.131974291408034,0.879828609386891,0.571888596101479,0.307940013285412,1.40772577501903,2.37553724534461,3.38734014613953,0.0439914304693446,3.07940013285412,1.62768292736575,78.3487376659027,71.0461602079915,2.87703955269514,-0.988469571133608,-0.95476763078128,-0.856379582556169,-1.18197799807113,-1.27139597075761,-1.24514952126742,-0.598338928324933,-1.11067262785873,0.670641595189288,-0.313645878688792,-0.300351789209944,0.170637494223825,1.10563839486705,0.280817169087362,1.13430375998955,1.19519674316069,0.274181286651107,1.44153247207042,1.15001095038488,0.86157483045702,1.27139597075761,-0.280817169087362,-0.170637494223825,2.06092783221762,0.210075144184221,0.719748492078515,0.0733656297353568,"15th percentile","15th percentile","21st percentile","9th percentile","30th percentile","17th percentile","83rd percentile","38th percentile","92nd percentile","84th percentile","84th percentile"
"Gian Marco Ferrari","https://images.fotmob.com/image_resources/playerimages/506309.png","ITA","D (C)","DF","-","Sassuolo",31,1992,25.2,2268,22,10,12,18,66.7,6,28,17,11,25,47,76,0,39,38,50.6,1300,1073,82.5,21986,1143300,43.82,0.873015873015873,0.396825396825397,0.476190476190476,0.714285714285714,0.238095238095238,1.11111111111111,0.674603174603175,0.436507936507937,0.992063492063492,1.86507936507937,3.01587301587302,0,1.54761904761905,1.50793650793651,51.5873015873016,42.5793650793651,2.00793650793651,0.776981019060051,0.353173190481841,0.42380782857821,0.635711742867314,0.211903914289105,0.988884933349156,0.60039442381913,0.388490509530025,0.882932976204603,1.65991399526465,2.68411624766199,0,1.37737544287918,1.342058123831,45.9125147626394,37.8954833387016,1.78705634383812,-1.32675196288839,-1.56066551332044,-1.04803320389539,-1.14298633248267,-0.9658857190908,-0.899428917911799,-0.493197412593123,-0.722633252920478,-0.512337481936156,-1.17658694379144,-1.13810933219455,-0.793829900974535,-0.949006772976781,-0.359143909923729,-0.55318231876504,-0.589994656191915,-0.884360430688379,0.353635457462818,-0.570011218025165,-0.866393274335677,0.9658857190908,0.359143909923729,0.793829900974535,-5.43097534943297,-0.461457873671811,-4.75026270395606,-0.403619237008494,"7th percentile","4th percentile","13th percentile","21st percentile","36th percentile","23rd percentile","31st percentile","13th percentile","62nd percentile","28th percentile","17th percentile"
"Giangiacomo Magnani","https://images.fotmob.com/image_resources/playerimages/834956.png","ITA","D (CR)","DF","-","Hellas Verona",27,1995,27.2,2448,33,18,15,25,60,10,50,28,22,45,78,118,0,45,37,54.9,994,785,79,21986,1143300,44.21,1.21323529411765,0.661764705882353,0.551470588235294,0.919117647058824,0.367647058823529,1.83823529411765,1.02941176470588,0.808823529411765,1.65441176470588,2.86764705882353,4.33823529411765,0,1.65441176470588,1.36029411764706,36.5441176470588,28.8602941176471,2.01838235294118,1.08732326054638,0.593085414843478,0.494237845702898,0.823729742838164,0.329491897135266,1.64745948567633,0.922577311978744,0.724882173697584,1.4827135371087,2.57003679765507,3.88800438619613,0,1.4827135371087,1.21912001940048,32.7514945752454,25.8651139251184,1.80891051527261,-0.776612742358771,-0.89604699536944,-0.823430241828268,-0.773319135258123,-0.516436154118183,1.18832521970238,0.695148968346332,0.897880799551903,0.839677743918739,-0.079106753787486,0.296094441525593,-0.793829900974535,-0.82184504167326,-0.634594784600155,-1.23788097849096,-1.23784001068779,-0.861131660649529,-0.258877987736424,-1.30416702161482,-0.364348487132394,0.516436154118183,0.634594784600155,0.793829900974535,-0.00321942619856685,-0.014943765451332,-0.00281590675987655,-0.013070729862094,"21st percentile","17th percentile","25th percentile","84th percentile","78th percentile","89th percentile","86th percentile","63rd percentile","36th percentile","12th percentile","33rd percentile"
"Gianluca Mancini","https://images.fotmob.com/image_resources/playerimages/588687.png","ITA","D (CR)","DF","-","Roma",27,1996,31.9,2871,34,20,11,27,40.7,16,38,26,12,36,70,77,1,42,33,56,2011,1744,86.7,128353,6674400,54.84,1.06583072100313,0.626959247648903,0.344827586206897,0.846394984326019,0.501567398119122,1.19122257053292,0.815047021943574,0.376175548589342,1.12852664576803,2.19435736677116,2.41379310344828,0.0313479623824451,1.3166144200627,1.03448275862069,63.0407523510972,54.6708463949843,1.75548589341693,1.18006058569878,0.694153285705163,0.381784307137839,0.93710693570197,0.55532262856413,1.31889124283981,0.902399271416711,0.416491971423098,1.24947591426929,2.42953649996807,2.67249014996488,0.0347076642852581,1.45772189998084,1.14535292141352,69.7971128776541,60.5301665134902,1.94362919997446,-0.612218622083685,-0.616063019049402,-1.1820471907909,-0.550405216794746,0.346743241780985,0.14672756603267,0.620723844115458,-0.587740604495959,0.313917427769549,-0.248530366728675,-1.15195961666629,-0.032899642297252,-0.852014372802063,-0.799874798937254,0.689407699682532,0.628901775094415,-0.717939348085503,-2.02328238957901,0.31097574628242,-0.235918425289693,-0.346743241780985,0.799874798937254,0.032899642297252,-4.18461737045202,-0.380632781515127,-0.626965325789887,-0.0570287638611901,"33rd percentile","30th percentile","9th percentile","62nd percentile","75th percentile","31st percentile","65th percentile","12th percentile","2nd percentile","60th percentile","39th percentile"
"Gleison Bremer","https://images.fotmob.com/image_resources/playerimages/857269.png","BRA","D (C)	","DF","-","Juventus",26,1997,35.9,3231,58,42,21,29,72.4,8,45,27,18,40,98,147,0,102,56,64.6,1930,1661,86.1,183419,9537800,48.47,1.61559888579387,1.16991643454039,0.584958217270195,0.807799442896936,0.222841225626741,1.25348189415042,0.752089136490251,0.501392757660167,1.1142061281337,2.72980501392758,4.09470752089137,0,2.84122562674095,1.55988857938719,53.7604456824513,46.2674094707521,1.79944289693593,1.56762942537733,1.13517992872151,0.567589964360756,0.783814712688663,0.216224748327907,1.21626420934448,0.729758525606686,0.486505683737791,1.08112374163953,2.64875316701686,3.97312975052529,0,2.75686554118081,1.51357323829535,52.1642205341076,44.8936633715817,1.74601484274785,0.0748190764943849,0.605694124165609,-0.589508630034728,-0.851797139091729,-0.949370451696518,-0.178611475771829,-0.0160480423678311,-0.250460532611644,-0.0655792007275202,0.0158141247760403,0.397505124837775,-0.793829900974535,0.716282033500873,0.0251469372329063,-0.227938948435354,-0.213136866678963,-0.927983388151338,0.874728985468142,0.185120465667049,0.768171149116873,0.949370451696518,-0.0251469372329063,0.793829900974535,3.47836896035264,0.166269646538784,0.364693006810023,0.0174327042440378,"59th percentile","81st percentile","33rd percentile","47th percentile","54th percentile","41st percentile","55th percentile","68th percentile","81st percentile","57th percentile","80th percentile"
"Ilario Monterisi","https://images.fotmob.com/image_resources/playerimages/1117058.png","ITA","D (CR)","DF","-","Frosinone",21,2001,16.3,1467,23,13,12,26,46.2,14,22,18,4,8,31,63,0,41,28,59.4,997,802,80.4,6536,339900,49.68,1.41104294478528,0.797546012269939,0.736196319018405,1.59509202453988,0.858895705521472,1.34969325153374,1.10429447852761,0.245398773006135,0.49079754601227,1.90184049079755,3.86503067484663,0,2.51533742331288,1.71779141104294,61.1656441717791,49.2024539877301,3.6441717791411,1.40206969871351,0.792474177533723,0.731514625415744,1.58494835506745,0.853433729651701,1.34111014659553,1.09727193812362,0.243838208471915,0.487676416943829,1.88974611565734,3.84045178343266,0,2.49934163683713,1.7068674593034,60.7766734616247,48.8895607986189,3.62099739580793,-0.218666265822257,-0.343688880613597,-0.0667490747783773,0.723333051774938,1.48619560293432,0.217163947282662,1.3394964317845,-1.4194730131066,-1.40331815232343,-0.899441707461701,0.239444558408847,-0.793829900974535,0.405405082784118,0.45823529900003,0.220121680031109,0.00204551851240192,1.06493309840782,-1.52047284501247,-1.01050470017896,0.161047220405926,-1.48619560293432,-0.45823529900003,0.793829900974535,-2.63321178208579,-0.397049454060192,-7.7470190705672,-1.16813608137744,"41st percentile","39th percentile","54th percentile","65th percentile","89th percentile","7th percentile","4th percentile","62nd percentile","9th percentile","20th percentile","60th percentile"
"Isak Hien","https://images.fotmob.com/image_resources/playerimages/939780.png","SWE","D (C)","DF","-","Hellas Verona | Atalanta",24,1999,20,1800,35,22,17,34,50,17,24,10,14,21,56,66,1,70,39,64.2,866,741,85.6,48331,2513200,47.66,1.75,1.1,0.85,1.7,0.85,1.2,0.5,0.7,1.05,2.8,3.3,0.05,3.5,1.95,43.3,37.05,3.21,1.67176155903707,1.05082155139473,0.811998471532289,1.62399694306458,0.811998471532289,1.1463507833397,0.477646159724876,0.668704623614826,1.00305693542224,2.6748184944593,3.15246465418418,0.0477646159724876,3.34352311807413,1.86282002292702,41.3641574321742,35.3935804356133,3.0664883454337,0.259412609650841,0.371999739209356,0.189915781689387,0.800107520616824,1.32782007606894,-0.400244765276369,-0.945944782995809,0.627254267922882,-0.241556078805309,0.0472452464212891,-0.58016127161493,0.253360750889745,1.42448160466019,0.807657231745342,-0.789809428501332,-0.724724199187946,0.475546158975506,-1.17307715967559,0.0802410651542412,0.721469308446801,-1.32782007606894,-0.807657231745342,-0.253360750889745,-0.0812411881464282,-0.0915553390522557,-0.032325795060651,-0.0364297863489797,"70th percentile","71st percentile","62nd percentile","36th percentile","15th percentile","76th percentile","42nd percentile","23rd percentile","13th percentile","54th percentile","78th percentile"
"Jaka Bijol","https://images.fotmob.com/image_resources/playerimages/861805.png","SVN","D (C)","DF","-","Udinese",24,1999,23.2,2088,43,27,22,35,62.9,13,36,21,15,23,66,140,1,84,26,76.4,822,645,78.5,20402,1060900,39,1.85344827586207,1.16379310344828,0.948275862068966,1.50862068965517,0.560344827586207,1.55172413793103,0.905172413793103,0.646551724137931,0.991379310344828,2.8448275862069,6.03448275862069,0.0431034482758621,3.62068965517241,1.12068965517241,35.4310344827586,27.801724137931,3.29310344827586,1.5192198982476,0.953928773318259,0.777275296777841,1.23657433578293,0.459299039005088,1.27190503109101,0.741944601469757,0.529960429621255,0.812605992085924,2.33182589033352,4.94629734313171,0.0353306953080837,2.96777840587903,0.918598078010175,29.0418315432448,22.788298473714,2.69926512153759,-0.0109957948354317,0.103581842886291,0.0791827701040531,0.0383856142172431,-0.0202820231296615,-0.00222391963092142,0.0288993452245216,-0.04112411363399,-0.670867383561482,-0.366355629589327,1.55684924419899,-0.0192403204406681,0.970891206235414,-1.30793387664875,-1.430875235006,-1.40352907045871,0.0852250778776863,0.00623977212593413,-1.40904642212763,2.14587544888402,0.0202820231296615,1.30793387664875,0.0192403204406681,2.59596162295102,0.137589087878667,2.44694280606186,0.129690911375876,"54th percentile","62nd percentile","55th percentile","50th percentile","60th percentile","47th percentile","25th percentile","97th percentile","49th percentile","9th percentile","99th percentile"
"Jhon Lucumi","https://images.fotmob.com/image_resources/playerimages/860913.png","COL","D (C)","DF","-","Bologna",25,1998,24.6,2214,48,29,27,36,75,9,32,17,15,16,64,68,2,29,28,50.9,1857,1734,93.4,19016,988800,57.87,1.95121951219512,1.17886178861789,1.09756097560976,1.46341463414634,0.365853658536585,1.30081300813008,0.691056910569106,0.609756097560976,0.650406504065041,2.60162601626016,2.76422764227642,0.0813008130081301,1.17886178861789,1.13821138211382,75.4878048780488,70.4878048780488,2.06910569105691,2.31571268952661,1.39907641658899,1.30258838785872,1.73678451714496,0.434196129286239,1.54380845968441,0.820148244207341,0.723660215477066,0.771904229842203,3.08761691936881,3.28059297682936,0.0964880287302754,1.39907641658899,1.35083240222386,89.5891346760607,83.6551209091488,2.45562033118551,1.40093550157174,1.33675521588631,1.75441843078149,1.0218621738868,-0.116231384446999,0.859740008479271,0.317347364156707,0.891994207585408,-0.762616609627907,0.545022131708774,-0.427520741339496,1.32157204764275,-0.922809855251087,-0.339484564522536,1.71908249735629,1.87419971758663,-0.173744648941609,1.11242077017232,1.71635971315404,-0.831366893833123,0.116231384446999,0.339484564522536,-1.32157204764275,1.17317140894586,0.248627360764825,1.18645975823812,0.251443528281579,"92nd percentile","89th percentile","96th percentile","83rd percentile","65th percentile","88th percentile","23rd percentile","30th percentile","83rd percentile","100th percentile","18th percentile"
"Joao Ferreira","https://images.fotmob.com/image_resources/playerimages/1713081.png","POR","D (RC)","DF","-","Udinese",22,2001,20.2,1818,58,42,34,58,58.6,24,27,6,21,29,87,89,0,18,14,56.3,858,649,75.6,4556,236900,39,2.87128712871287,2.07920792079208,1.68316831683168,2.87128712871287,1.18811881188119,1.33663366336634,0.297029702970297,1.03960396039604,1.43564356435644,4.30693069306931,4.40594059405941,0,0.891089108910891,0.693069306930693,42.4752475247525,32.1287128712871,2.78712871287129,2.35351403992858,1.70426878753449,1.37964616133745,2.35351403992858,0.973867878591138,1.09560136341503,0.243466969647784,0.852134393767246,1.17675701996429,3.53027105989288,3.61142671644214,0,0.730400908943353,0.56808959584483,34.8157766596332,26.3350105502354,2.28453173186171,1.46794541084322,2.1822165166077,2.00015746195308,2.23443051398402,1.94652389957237,-0.561126036887693,-1.80969640745073,1.51089840015593,0.149995722538732,1.07880081407167,-0.0333952552255474,-0.793829900974535,-1.73001959123903,-2.09327108711893,-1.13048723876929,-1.2125356883341,-0.355594495863244,-0.386865871807907,-2.01734694510191,-0.200892044787139,-1.94652389957237,2.09327108711893,0.793829900974535,-2.25554668109984,-0.221757304173983,-9.52109194216903,-0.936079798117279,"94th percentile","99th percentile","97th percentile","31st percentile","2nd percentile","96th percentile","63rd percentile","49th percentile","30th percentile","2nd percentile","44th percentile"
"Johan Vasquez","https://images.fotmob.com/image_resources/playerimages/914103.png","MEX","D (LC)","DF","-","Genoa",24,1998,31.7,2853,51,33,32,50,64,18,50,26,24,45,96,113,0,77,55,58.3,1394,1069,76.7,20402,1060900,44.13,1.60883280757098,1.0410094637224,1.00946372239748,1.57728706624606,0.56782334384858,1.57728706624606,0.82018927444795,0.757097791798107,1.41955835962145,3.02839116719243,3.56466876971609,0,2.42902208201893,1.73501577287066,43.9747634069401,33.7223974763407,1.8391167192429,1.43980025735724,0.931635460642919,0.903404083047679,1.411568879762,0.508164796714319,1.411568879762,0.734015817476239,0.677553062285759,1.2704119917858,2.71021224914304,3.19014566826212,0,2.17381607483348,1.5527257677382,39.3545403677645,30.1793426493115,1.64588931380249,-0.151781848080747,0.041823637484599,0.481410401938693,0.382447047762751,0.166494661127309,0.440525920774568,-0.000345354324138904,0.669880232642225,0.361111180646979,0.0899251402919114,-0.535271509137513,-0.793829900974535,0.0124380906364946,0.112870743702714,-0.8943592347452,-1.00551522155492,-1.03440668101612,0.106801681039243,-1.78661226397373,0.0326171585632254,-0.166494661127309,-0.112870743702714,0.793829900974535,-0.497332731013432,-0.0770778836363447,-0.468783797731579,-0.072653297800306,"46th percentile","59th percentile","75th percentile","68th percentile","55th percentile","78th percentile","70th percentile","26th percentile","54th percentile","5th percentile","55th percentile"
"Juan Jesus","https://images.fotmob.com/image_resources/playerimages/197352.png","BRA","D (CL)","DF","-","Napoli",32,1991,23.5,2115,42,19,23,33,69.7,10,23,12,11,23,65,67,1,47,47,50,1709,1547,90.5,36644,1905500,61.24,1.78723404255319,0.808510638297872,0.978723404255319,1.40425531914894,0.425531914893617,0.978723404255319,0.51063829787234,0.468085106382979,0.978723404255319,2.76595744680851,2.85106382978723,0.0425531914893617,2,2,72.7234042553192,65.8297872340426,2.12765957446809,2.30551347078585,1.04297037964122,1.26254309114463,1.81147486990317,0.548931778758536,1.26254309114463,0.658718134510243,0.60382495663439,1.26254309114463,3.56805656193048,3.67784291768219,0.0548931778758536,2.57997936016512,2.57997936016512,93.8124409898338,84.9197461739455,2.74465889379268,1.38285549344529,0.350249975732818,1.62671304853067,1.16871286567227,0.322315876029779,-0.0319023042421735,-0.278074967951038,0.314706653755025,0.343373237520648,1.12436481911221,0.0457270181865188,0.409647224348268,0.502749092866739,2.41449969641223,1.93879891230581,1.9423008352507,0.133474058630402,0.627895209044567,1.10805919017976,-0.936446035340786,-0.322315876029779,-2.41449969641223,-0.409647224348268,2.70119766735845,0.276021692442053,1.41757946332115,0.144855257119944,"91st percentile","70th percentile","94th percentile","49th percentile","41st percentile","62nd percentile","68th percentile","54th percentile","78th percentile","81st percentile","15th percentile"
"Koni De Winter","https://images.fotmob.com/image_resources/playerimages/1200630.png","BEL","D (RC)","DF","-","Genoa",21,2002,26.4,2376,44,25,21,31,67.7,10,30,10,20,21,65,78,0,58,38,60.4,1269,1122,88.4,14658,762200,44.13,1.66666666666667,0.946969696969697,0.795454545454546,1.17424242424242,0.378787878787879,1.13636363636364,0.378787878787879,0.757575757575758,0.795454545454546,2.46212121212121,2.95454545454545,0,2.1969696969697,1.43939393939394,48.0681818181818,42.5,2.28787878787879,1.49155778294851,0.847476013038927,0.711879850952699,1.05087025616827,0.338990405215571,1.01697121564671,0.338990405215571,0.677980810431142,0.711879850952699,2.20343763390121,2.64412516068145,0,1.96614435025031,1.28816353981917,43.0178824218559,38.034723465187,2.04750204750205,-0.0600320281111716,-0.191319661015385,-0.129364827037992,-0.32673212256837,-0.48013057066271,-0.81039229803373,-1.45736568746648,0.671940842206455,-0.897922552285943,-0.521173823017213,-1.18575110722899,-0.793829900974535,-0.238258452090439,-0.479898255170453,-0.703774815084747,-0.582496460084887,-0.607533035234361,0.445055374656734,0.667565708025966,0.277801822081108,0.48013057066271,0.479898255170453,0.793829900974535,-0.983136179238218,-0.229678413573272,-1.28986641201551,-0.301336150056772,"50th percentile","46th percentile","50th percentile","23rd percentile","7th percentile","80th percentile","15th percentile","10th percentile","71st percentile","70th percentile","63rd percentile"
"Leo Skiri Ostigard
","https://images.fotmob.com/image_resources/playerimages/740944.png","NOR","D (C)	","DF","-","Napoli",23,1999,18.1,1629,24,12,6,11,54.5,5,18,12,6,16,40,65,0,58,25,69.9,1339,1172,87.5,30503,1586200,61.24,1.32596685082873,0.662983425414365,0.331491712707182,0.607734806629834,0.276243093922652,0.994475138121547,0.662983425414365,0.331491712707182,0.883977900552486,2.20994475138122,3.59116022099448,0,3.20441988950276,1.38121546961326,73.9779005524862,64.7513812154696,3.86187845303867,1.71048355370063,0.855241776850316,0.427620888425158,0.783971628779456,0.356350740354298,1.28286266527547,0.855241776850316,0.427620888425158,1.14032236913375,2.85080592283439,4.63255962460588,0,4.13366858810986,1.78175370177149,95.430728266881,83.5286135390475,4.98178335015309,0.328054531741569,-0.169806499488014,-1.03587326739207,-0.851488622186476,-0.413775192442745,0.0325129921222473,0.446787114197059,-0.534128793289917,0.0678653470605083,0.259461351571171,1.18309041606071,-0.793829900974535,2.37832709319215,0.626022829844258,2.02298988791931,1.86738719095407,2.5113106973175,-0.761687532302965,0.478782787102911,1.38697053799534,0.413775192442745,-0.626022829844258,0.793829900974535,5.7678914027319,0.229002138680857,3.63629517257086,0.144371541218545,"73rd percentile","47th percentile","15th percentile","55th percentile","70th percentile","33rd percentile","57th percentile","88th percentile","23rd percentile","63rd percentile","91st percentile"
"Lorenzo Pirola","https://images.fotmob.com/image_resources/playerimages/1050165.png","ITA","D (CL)","DF","-","Salernitana",21,2002,22.1,1989,39,23,15,28,53.6,13,46,30,16,25,64,93,1,58,35,62.4,1040,868,83.5,11092,576800,44.45,1.76470588235294,1.04072398190045,0.678733031674208,1.26696832579186,0.588235294117647,2.0814479638009,1.35746606334842,0.723981900452489,1.13122171945701,2.89592760180995,4.20814479638009,0.0452488687782805,2.62443438914027,1.58371040723982,47.0588235294118,39.2760180995475,2.82352941176471,1.588394133531,0.936745258236231,0.610920820588846,1.14038553176585,0.529464711177,1.87349051647246,1.22184164117769,0.651648875294769,1.01820136764808,2.60659550117908,3.78770908765085,0.0407280547059231,2.36222717294354,1.42548191470731,42.35717689416,35.3519514847412,2.5414306136496,0.111628375491121,0.0559790900153441,-0.451325522106417,-0.150733755156372,0.247908059482227,1.90486857550972,1.79896203731249,0.545090876934939,-0.207417755073383,-0.0350220953387113,0.176611666460473,0.0990912978732915,0.239883646849717,-0.172227442713262,-0.73814784869807,-0.72696595266266,-0.0825370127106048,-0.84396545777749,-0.36025241699955,0.511311025431472,-0.247908059482227,0.172227442713262,-0.0990912978732915,1.8727607007565,0.1047507725558,3.24681120103415,0.181606748536408,"63rd percentile","60th percentile","38th percentile","97th percentile","97th percentile","75th percentile","47th percentile","60th percentile","21st percentile","34th percentile","68th percentile"
"Luca Caldirola","https://images.fotmob.com/image_resources/playerimages/154245.png","ITA","D (LC)","DF","-","Monza",32,1991,23.8,2142,25,14,13,22,59.1,9,26,17,9,29,54,53,0,30,23,56.6,1374,1247,90.8,24958,1297800,53.39,1.05042016806723,0.588235294117647,0.546218487394958,0.92436974789916,0.378151260504202,1.09243697478992,0.714285714285714,0.378151260504202,1.21848739495798,2.26890756302521,2.22689075630252,0,1.26050420168067,0.966386554621849,57.7310924369748,52.3949579831933,2.3781512605042,1.12681845963015,0.631018337392885,0.585945599007679,0.991600244474533,0.405654645466854,1.17189119801536,0.766236552548503,0.405654645466854,1.30710941317098,2.43392787280113,2.38885513441592,0,1.35218215155618,1.03667298285974,61.9299425412731,56.2057047663519,2.55111699260266,-0.706600171931528,-0.790963051300235,-0.530972084387978,-0.443264471097162,-0.225323803381324,-0.319278827210497,0.118498306594825,-0.639947721597909,0.443833889078181,-0.243234988260468,-1.48985679883705,-0.793829900974535,-0.979419536424792,-1.04337931914351,0.280120204605589,0.396025929202648,-0.0722413732769943,-0.341155913210949,1.17098683048744,-0.165865664284584,0.225323803381324,1.04337931914351,0.793829900974535,-1.79569687915183,-0.239846283746442,-1.38364684785932,-0.184809896552968,"26th percentile","23rd percentile","36th percentile","42nd percentile","62nd percentile","26th percentile","76th percentile","7th percentile","33rd percentile","86th percentile","47th percentile"
"Luca Ranieri","https://images.fotmob.com/image_resources/playerimages/935406.png","ITA","D (C)","DF","-","Fiorentina",24,1999,22.9,2061,14,10,8,13,61.5,5,25,11,14,29,43,64,0,40,38,51.3,1362,1142,83.8,33078,1720100,57.58,0.611353711790393,0.436681222707424,0.349344978165939,0.567685589519651,0.218340611353712,1.09170305676856,0.480349344978166,0.611353711790393,1.26637554585153,1.87772925764192,2.79475982532751,0,1.74672489082969,1.65938864628821,59.4759825327511,49.8689956331878,2.24017467248908,0.720596077074956,0.514711483624969,0.411769186899975,0.669124928712459,0.257355741812484,1.28677870906242,0.566182631987466,0.720596077074956,1.49266330251241,2.21325937958737,3.2941534951998,0,2.05884593449988,1.95590363777488,70.1037040697208,58.7800514299715,2.64046991099609,-1.4267047372343,-1.11316292662738,-1.08642471209862,-1.07729177789942,-0.792157897478964,0.0449272838533663,-0.619384930623166,0.877233201685853,0.862106337301672,-0.509330178078858,-0.411365962504179,-0.793829900974535,-0.126351225801823,1.01621716722393,0.705358026883829,0.5346566286893,0.0227317260181498,-0.121748111945549,-0.297324776691866,-0.78466505316305,0.792157897478964,-1.01621716722393,0.793829900974535,-1.25437535800187,-0.133452151985426,-0.72924560083825,-0.0775839497618895,"2nd percentile","10th percentile","12th percentile","57th percentile","28th percentile","86th percentile","88th percentile","31st percentile","44th percentile","38th percentile","21st percentile"
"Lucas Martinez Quarta","https://images.fotmob.com/image_resources/playerimages/638771.png","ARG","D (CR)	","DF","-","Fiorentina",27,1996,25.5,2295,75,47,36,54,66.7,18,38,14,24,30,105,69,4,49,55,47.1,1668,1362,81.7,38031,1977600,57.58,2.94117647058824,1.84313725490196,1.41176470588235,2.11764705882353,0.705882352941177,1.49019607843137,0.549019607843137,0.941176470588235,1.17647058823529,4.11764705882353,2.70588235294118,0.156862745098039,1.92156862745098,2.15686274509804,65.4117647058823,53.4117647058824,1.84705882352941,3.46673322794464,2.17248615617864,1.66403194941343,2.49604792412014,0.832015974706714,1.75647816882529,0.647123535883,1.10935463294229,1.38669329117786,4.8534265191225,3.18939456970907,0.184892438823714,2.2649323755905,2.54227103382607,77.1001469894889,62.9558754194747,2.17710846714924,3.44133302781947,3.479298957718,2.90707035192977,2.51467017979681,1.40433178990074,1.53392649751856,-0.320840738026026,2.75001653703055,0.623230524800572,2.6743403401511,-0.536166300227093,3.25974887474734,0.122431599053214,2.33001172158303,1.06934615408103,0.759528208255065,-0.469774542464797,0.353635457462818,-0.737818258845657,-1.27503438019881,-1.40433178990074,-2.33001172158303,-3.25974887474734,1.1610385941217,0.551748532079195,0.587094758354417,0.278999055460758,"100th percentile","100th percentile","100th percentile","92nd percentile","39th percentile","99th percentile","81st percentile","25th percentile","62nd percentile","23rd percentile","9th percentile"
