Alessandro Zanoli,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/232127.png&w=64&h=64&output=webp&q=60
Filippo Terracciano,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/405635.png&w=64&h=64&output=webp&q=60
Ruben Vinagre,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/113126.png&w=64&h=64&output=webp&q=60
Matías Viña,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/164728.png&w=64&h=64&output=webp&q=60
Mateus Lusuardi,https://images.sportsbase.io/?url=https://www.footballcritic.com/images/no_player4.png&w=64&h=64&output=webp&q=60
Brandon Soppy,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/288871.png&w=64&h=64&output=webp&q=60
Leonardo Spinazzola,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/2327.png&w=64&h=64&output=webp&q=60
Jeremy Toljan,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/12498.png&w=64&h=64&output=webp&q=60
Gabriele Zappa,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/213001.png&w=64&h=64&output=webp&q=60
Emanuele Valeri,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/198690.png&w=64&h=64&output=webp&q=60
Jackson Tchatchoua,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/440976.png&w=64&h=64&output=webp&q=60
Lorenzo Venuti,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/42880.png&w=64&h=64&output=webp&q=60
Alfred Duncan,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/5373.png&w=64&h=64&output=webp&q=60
Daniel Boloca,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/185491.png&w=64&h=64&output=webp&q=60
Oussama El Azzouzi,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/496130.png&w=64&h=64&output=webp&q=60
Nicolás Domínguez,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/173311.png&w=64&h=64&output=webp&q=60
Diego Demme,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/25962.png&w=64&h=64&output=webp&q=60
Raoul Bellanova,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/112988.png&w=64&h=64&output=webp&q=60
Warren Bondo,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/361456.png&w=64&h=64&output=webp&q=60
Michel Ndary Adopo,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/248888.png&w=64&h=64&output=webp&q=60
Marten de Roon,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/24687.png&w=64&h=64&output=webp&q=60
Ismael Bennacer,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/51384.png&w=64&h=64&output=webp&q=60
Leander Dendoncker,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/22963.png&w=64&h=64&output=webp&q=60
Alessandro Deiola,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/73907.png&w=64&h=64&output=webp&q=60
Enzo Barrenechea,https://images.sportsbase.io/?url=https://www.footballcritic.com/images/no_player4.png&w=64&h=64&output=webp&q=60
Michel Aebischer,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/132846.png&w=64&h=64&output=webp&q=60
Patrick Ciurria,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/42945.png&w=64&h=64&output=webp&q=60
Mateusz Łęgowski,https://images.sportsbase.io/?url=https://www.footballcritic.com/images/no_player4.png&w=64&h=64&output=webp&q=60
Ondrej Duda,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/16355.png&w=64&h=64&output=webp&q=60
Yacine Adli,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/140867.png&w=64&h=64&output=webp&q=60
Éderson,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/174994.png&w=64&h=64&output=webp&q=60
Matheus Henrique,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/106930.png&w=64&h=64&output=webp&q=60
Samuele Birindelli,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/148269.png&w=64&h=64&output=webp&q=60
Reda Belahyane,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/432866.png&w=64&h=64&output=webp&q=60
Davide Faraoni,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/53535.png&w=64&h=64&output=webp&q=60
Lassana Coulibaly,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/73559.png&w=64&h=64&output=webp&q=60
Domagoj Bradarić,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/220644.png&w=64&h=64&output=webp&q=60
Nicolas Haas,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/1474.png&w=64&h=64&output=webp&q=60
Charlys,https://images.sportsbase.io/?url=https://www.footballcritic.com/images/no_player4.png&w=64&h=64&output=webp&q=60
Mattéo Guendouzi,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/149592.png&w=64&h=64&output=webp&q=60
Karol Linetty,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/21325.png&w=64&h=64&output=webp&q=60
Hans Hateboer,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/24650.png&w=64&h=64&output=webp&q=60
Ivan Ilić,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/152074.png&w=64&h=64&output=webp&q=60
Pasquale Mazzocchi,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/146014.png&w=64&h=64&output=webp&q=60
Pablo Galdames,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/29679.png&w=64&h=64&output=webp&q=60
Maxime López,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/16566.png&w=64&h=64&output=webp&q=60
Giorgos Kyriakopoulos,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/23381.png&w=64&h=64&output=webp&q=60
Valentino Lazaro,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/13471.png&w=64&h=64&output=webp&q=60
Alberto Grassi,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/3477.png&w=64&h=64&output=webp&q=60
Berkan Kutlu,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/405090.png&w=64&h=64&output=webp&q=60
Remo Freuler,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/22782.png&w=64&h=64&output=webp&q=60
Mohamed Kaba,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/347034.png&w=64&h=64&output=webp&q=60
Manuel Locatelli,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/58616.png&w=64&h=64&output=webp&q=60
Răzvan Marin,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/31067.png&w=64&h=64&output=webp&q=60
Antoine Makoumbou,https://images.sportsbase.io/?url=https://www.footballcritic.com/images/no_player4.png&w=64&h=64&output=webp&q=60
Liam Henderson,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/16372.png&w=64&h=64&output=webp&q=60
Rolando Mandragora,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/3541.png&w=64&h=64&output=webp&q=60
Emmanuel Gyasi,https://images.sportsbase.io/?url=https://www.sportsbase.io/images/people/349690.png&w=64&h=64&output=webp&q=60
